0,1,2,3,4,5,6,7,8
안국선,296,강*성,23.05.19,117,[2024 수능연계완성 4주특강] 수학+미적분,120점 목표! 마지막 관문! 이 아니라 후기 ^^...,"이야...거의 한달 만인가요? ㅋㅋㅋ 저도 쓰러 와야겟다고 생각하고 있었는데... 점점 안 쓰게 되더라고요..죄송함다 선생님 ㅠㅠㅠ

4주특강을 다 마치고 나서 느낌을 적자면 솔직히 말해서 계산 훈련이 더 된거 같습니다 허허... 아이디어도 참신한것도 있었는데 계산이 더 많이 늘어 버린 것 같아요 ㅠㅠ... 학습 방법이 잘못된건지...?

현재 수학 공부는 4주특강 특히 틀렷던 문항 다시 보고 있고, 일주일에 EBS FINAL 실전모의고사를 구매해서 전부다 풀어봤어요!

4주특강의 HARD TRAINING을 마치고 나니 왠만한 문제들은 풀리더라고요! 

근데 가끔씩 나오던 집합 기호 때문에 멘붕온 것 때문에 고1수학을 다시 해야하나..생각도 드네요 ㅋㅋㅋ

이제 수능완성이 나오는데 작년과 마찬가지로 실전편을 맡게 되셧더라고요!

작년 수완 실모에서 질문을 제가 많이 햇엇는데 수완은 4주특강과는 달리 연계 교재기도 하고 수완에서는 정말 꼬박꼬박 질문도 하고 노력하겟읍니다..

선생님 정말 수고 많으셧습니당

(P.S 수능완성 실전 2회 30번에서의 그 충격... 아직도 기억하고 있습니다ㅠㅠ)",5점
안국선,296,김*정,23.09.08,562,[2024 수능연계완성 4주특강] 수학+미적분,25강 완강후기,"완강했습니다!!
중간에는 어려워서 문제를 풀다가 포기하고 싶다는 생각이 많이 들었지만 선생님 덕분에 끝까지 올 수 있었습니다!
선생님도 바쁘실텐데 얼굴도 모르는 랜선제자를 매번 신경 써 주시니 실망시켜드리고 싶지 않다는 생각이 컸던 것 같습니다.
그리고 수업내용이 귀에 알아서 들어오는 이해가 잘 되는 강의로 수학이 컴플렉스였던 제게 '할 수 있다'라는 마음가짐을 심어주셔서 감사합니다.
남들보다 부족한 탓에 완강하기까지도 훨씬 오래 걸렸지만 그만큼 수학에 대한 자신감과 긍정적인 태도도 함께 쌓였다고 느껴집니다.
선생님과 공부했던 시간을 바탕으로 수능까지 남은 시간 동안 수학공부를 더 많이, 더 열심히 할 작정입니다!
약 두 달의 시간 동안 정말 감사했습니다!!",베스트
안국선,296,류*현,23.05.08,77,[2024 수능연계완성 4주특강] 수학+미적분,4주 4일차+복습(完)," 드디어 완강입니다..! 문제는 금요일에 다 풀었지만, 못풀었던 문제들 주말동안 다시 강의 보고 왔어요ㅎㅎ
 5주동안 어려운 문제들과 심지어 기출 30번 문제들까지 풀어보며 수학 자부심이 한단계 성장한 거 같아요! 4주특강은 어려운 문제풀이의 step1일 뿐.. 계속 다른 문제집 풀며 수학 1등급을 넘어 100점을 노려보도록 하겠습니다..ㅎㅎ 수요일 학평도 잘 보면 좋겠네요!
 선생님과 또 미적분 강의에서 만날 수 있기를 기대하며.. 5주동안 감사했고, 수고하셨습니다ㅎㅎ


다른 강의에서 만나요! 제발~
↓
다음 강의는 수능완성..!! 작년처럼 실전모의고사에서 뵐 수 있나보네요ㅎㅎ 다음 강의에서 뵐게요!",5점
안국선,296,지*우,23.05.05,129,[2024 수능연계완성 4주특강] 수학+미적분,미적분 끝부분 가니까 계산 심각하네요..,"선생님 강의 잘 들었습니다.

개인적으로 공통은 정말 좋고 미적분은 몇몇 문제가 계산이 지나치게 과하지 않나 싶습니다. 물론 정말 좋은 문제들도 많았습니다. 역함수 미분, 치환적분이랑 정적분이 특히 도움 됐습니다.

선별 기출이랑 수특 수완 4주특강 ebs실모 제대로 공부하면 충분히 100 나오겠어요. 문제풀이 주구장창 하기보다 ebs 연계 비연계 교재들 반복해서 풀어보겠습니다.",5점
안국선,296,류*현,23.05.04,40,[2024 수능연계완성 4주특강] 수학+미적분,4주 3일차," 오늘은 꽤 할 만 했던 거 같아요! 기출과 자작문제가 1:1 비율을 이뤘던 날이었네용.. 기출은 30번답게 아이디어들이 독특했던 거 같아요! 123번은 조건이 엄청 부족해보이는데 조금 헤매다 보면 갑자기 우수수 풀리는 문제였어요! 125번도 역함수와 2x가 독특했던 거 같아요ㅎㅎ
122번은 계산에서 막혔어요ㅜㅜ 답지를 살짝 보니까 방향은 제대로 온 것 같아서 다시 해봐야겠어요!
드디어 내일이면 마지막 강입니다..! 그리고 다음주면 4월? 5월? 학평이 있네요..!! 내일 수학 자부심을 한단계 완성시켜보겠습니다ㅎㅎ",5점
안국선,296,류*현,23.05.03,43,[2024 수능연계완성 4주특강] 수학+미적분,4주 1~2일차," 4주특강도 거의 안남았네요..!
월, 수요일에 109~120번 문제를 풀어봤습니당

[못푼문제들]
111번은 언제 세 점에서 만나는지 안 떠올라서 패스..!
113번은 뭔가 0, 2를 잘 쓰면 될 거 같은데 안되네요ㅜ
114번은 f×g는 알겠는데 g/f는 어떻게 구할지 막혔어요ㅜ
118번은 잊고 있던 치환적분과 역함수 적분이었군요...!!

117번에서는 (가) 조건만 있어도 a, b를 모두 구할 수 있는데.. (나) 조건은 왜 준 건지 의문이네요.. 과조건 느낌이 살짝..!ㅎㅎ

조금만 더하면 4주특강도 끝이네요..ㅜㅜ 올해도 수완 미적분 실전모의고사에서 뵐 수 있으면 좋겠습니다..ㅎㅎ",5점
안국선,296,류*현,23.04.30,45,[2024 수능연계완성 4주특강] 수학+미적분,3주 5~6일차,"의외로 크게 어렵지 않은 미적분이네요..! 103번은 끔찍한 식이 나와서 '설마 이렇게 푸는 거겠어?'라고 생각하고 넘겼지만 그게 맞았나봐요..ㅜ 108번은 무슨 느낌인지 감은 오는데 그래프 그리는 게 어려워서 접선 4개가 안 보였어요ㅋㅋ
 4주특강도 다음주면 끝이네요..! 어서 다음 문제집을 마련해야겠어요ㅎㅎ 월요일에 뵐게요!",5점
안국선,296,강*성,23.04.27,49,[2024 수능연계완성 4주특강] 수학+미적분,120점 목표! 그 6번쨰 관문!,"선생님 안녕하십니까 수강후기를 읽으시는데 제가 안보여서 ""아니 열심히 하겟다는 애가 의지가 꺾였나..왜캐 안오지..?"" 하셧을 선생님의 따가운 눈초리(?)를 맞고 어제 새벽과 오늘을 투자 해서 나머지를 듣게 되었습니당

일단 시간상 수학만 투자할 수는 없기에 모른것만 들을 수는 없지만 (사실 요즘 final실전모의고사를 풀고 있어서) 빨리 듣겟습니다!

수2는 뒤에 부분이 기출도 많고 되게 정형화된 문제라서 딱히 어려움이 있었던 문제는 없었던 것 같습니다(시간이 오래걸릴뿐)

이제 마지막 고등학교 수학의 꽃이라고도 불리는 미적분! 일단 제가 문제는 다 풀어봤었기 때문에 할 수 있는 후기지만...계산이 어마무시하게 어렵다고 봅니다..사실상 미적분이 쉬워지는 시점에 이렇게까지의 하드 트레이닝...쨋든 도움을 될거라 반신반의 한체 공부햇씁니당...ㅎㅎ

94번 틀리진 않았으나, 아이디어가 참신했던 문제(덧셈정리)

95번 할많하않.. 공비 찾는건 그 어떤 기출 보다 쉬웠지만 첫째항은 그 어떤 기출보다 어려웠다는,...

100번 ...계산 일부러 이렇게 내나..

101번 30번 치고 그렇게 어렵지도 않고 식이 되게 특이하게 나왔던 흥미로운 문제

102번 몫의 미분법, 대칭성, 등차수열 아주 수1,수2,미적분 다 섞은 문제

105번 어렵진 않았으나.. 계산이 ㅎㅎ...

109번 작년에 남치열 선생님과 한 3번은 함께한 문제 거의 풀이를 외운..ㅎㅎ(이해 하고 외운겁니다!!)

110번 예전 가형 30번으로 나왓어도 필히 회자 될 거 같은 문제의 길이.. 시간 안잡고 푸니까 케이스 딱딱 나누고 그다지 어려움은 없었습니다

111번 ?(한글자 지만 많은 의미가 내포되어 있는)

113번 어라 이거 어디 기출인가 봤던거 같은데..?

114번 사실 나 조건에서 f'(x)/f(x)-2g'(x)/g(2x)=1이다 안보였으면 손도 못댈 문제.

사실 제가 미적분 파트를 공부하면서 불만이 좀 많이 나왔던거 같습니다..ㅋㅋ 절대 문제가 아니고 제 계산 실력이 아직 부족한것 같습니다!

뭐이리 틀린 문제가 없으면 그냥 고정 1나오는거 아니냐..할 수도 있는데 이 교재가 중복문제가 좀 있더라고요 그래서 뭐..사실 제 실력이 뻥튀기 된것 같습니다!  완강까지 얼마 안남았군요! 파이팅!!!",5점
안국선,296,류*현,23.04.26,38,[2024 수능연계완성 4주특강] 수학+미적분,3주 3~4일차," 어제도 깜빡하고 수강후기를 못 올렸네여ㅜ
 드디어 미적분으로 들어왔는데, 계산이 복잡한 부분이 많은 거 같아요ㅜㅜ
 오늘은 95번을 풀다가 화가 조금 났어요..ㅎㅎ 저는 A1O=a로 두고, A1A2를 x로 두고 풀었는데요.. a와 x 사이의 어떤 관계식을 만들어도 결국 똑같은 식이 나오고 답이 안 나오더라구요ㅠㅠ 그냥 고집을 버리고 원의 지름을 미지수로 둬야할 거 같아요..
 96번도 분명 구하라는 넓이 구했는데 분모분자의 차수가 안 맞아서 실패..!
 내일도 도형 문제가 있으니 문제랑 더 싸워봐야겠네요ㅎㅎ",5점
안국선,296,류*현,23.04.24,42,[2024 수능연계완성 4주특강] 수학+미적분,3주 2일차," 오랜만에 진도를 나갔습니다..!!ㅎㅎ 기출이 2개나 섞여있고 두 문제는 못 풀어서, 사실상 2문제만 푼것 같아요 ㅜㅜ 83번은 입덕짤이 탄생한 바로 그 문제였군요..!ㅎ
 요즘 학원 숙제로 기출 문제집 최고난도 파트를 풀고 있는데 아직은 순조롭게 풀고 있어서 기분이 좋네요ㅎㅎ 수1 수2만 엄청 하다보니까 미적분을 약간 까먹은 것 같기도 해요..ㅜ 아마도 내일 첫 입성이 되지 않을까 싶네요ㅎㅎ 좋은 강의 열심히 준비해주셔서 감사합니당!",5점
안국선,296,류*현,23.04.22,37,[2024 수능연계완성 4주특강] 수학+미적분,1주차 복습..!,"한동안 수강후기에서 잠적했었는데요..ㅎㅎ
목: 모의고사를 위해 학원숙제를 해치우기
금: 혼자 국수영 생 모의고사 풀어보기
토~일: 4주특강 틀렸던 문제들 오답노트 정리하기
이러한 연유로 못하고 있었습니다..ㅜㅜ 다음주 월요일부터 재개해볼게요!! 오답노트 그때그때 안 쓰니까 엄청 밀려서 큰일난 거 같아요ㅋㅋㅋ
밑에 오답노트 한 문제 첨부해봤습니다..!

그냥 가기 아쉬워서 안국선 선생님 입덕 강의 짤도 올려볼게요..ㅎㅎ

1. 입덕에 가장 큰 영향을 미친.. '요..ㅎ요 정돟 그리면..'
2. exactly하게
3. 이건 이번에 짤 찾으러 갔다가 처음 발견한..ㅎㅎ

+오답노트",5점
안국선,296,강*성,23.04.21,41,[2024 수능연계완성 4주특강] 수학+미적분,120점 목표! 그 네(다섯)번 쨰 관문!,"안국선 선생님 안녕하세욧

요즘에 예년도 final 실전 모의고사를 연습하느라 고난도 4주특강을 못들었슴돠...하하 (22학년도 7회분 끝내고 현재 2023 3회분 쨰입니당)
53번부터 83번까지..총 31문제! 나 밀렷네요 빠듯빠듯 하게 달렸습니다! 오답정리& 중요한 점 바로 해볼게요!

53번 g(t)를 구하려고 하면 완전히 답 없는 문제..라고 생각됩니다. 함수의 연속을 정말 극한까지 끌어올린 문제.

54번 함수의 graph! 절댓값에 쫄지 않고 풀면 금방 풀 수 있다!

57번 조건 해석이 어렵긴 했으나..4차함수 개형 딱딱 그려놓고 하나씩 해보면 댕 쉬운 문제.

62번 함수의 case가 ...많고 조건 해석도 만만치 않았던 문제...

63번 딱 조건 보고 x=2에서 삼중근을 갖는구나! => 바로 풀림

70번 이..이게 뭐지 해서 10분 고민하다가 바로 해설지로 튀었습니다.....(함수가 몇개나 나오는겨..)

72번 오랜만에 평가원 기출! 어려운 문제는 맞으나 전거에 비해서는 뭐,.. 이미 공부한 것이기도 하지만....역시 평가원은 문제를 잘 내시는 것 같습니다.

78번 이런 문제가 4주특강에 있어도 되는 문제인가? 라고 의심 될 정도로 쉬웠지만 나름 중요한 문제.

81번.. 아니... ㄱ이라도 풀려야 기디니 기니디니 찍는데 ㄱ부터 막히면 어쩌자는 거지.. (알고보니 중요한 열쇠였던)

83번 14번 치고는 그다지 풀이가 불필요한 문제. g(x)=integral of f(x)dx alpha to beta 이런 문제가 너무 많이 쏟아져 내리고 있습니다...(그만큼 중요하시다 라는 거지)

곧 있으면 수2도 끝나고 미적분으로 들어가겠네요! 미적분은 제 개인적 풀이도 따로 올려볼게요! 
미적분은 이제 제가 또 좋아하는 부분이라서...

수고하셧습니다! (아 선생님 유튭채널로 보이는 곳에서 어떤 인형을 타고 계시는 영상을 봤는데 귀여우시더라고요 ㅋㅋㅋㅋ)",5점
안국선,296,김*재,23.04.19,67,[2024 수능연계완성 4주특강] 수학+미적분,고난도 미적분,매일 열심히 할게요~,스페셜
안국선,296,류*현,23.04.19,34,[2024 수능연계완성 4주특강] 수학+미적분,3주 1일차," 월요일이랑 화요일은 2주차에서 못풀었던 38, 39, 50, 53, 55, 59번 오답을 했습니다!
 오늘은 다시 73~78번을 풀고 왔어요. 못 푼 문제는 없었는데 채점을 하니까 3개나 틀렸더라고요ㅠㅠ(73, 77, 78) 78번은 ""왜 안 풀리지$ 하면서 머리 싸매고 있었는데, 갑자기 얼마전에 교재 정오표에 있던 문제가 떠오르면서 비슷하게 생긴 거 같더라구요? 그래서 확인하니까 역시 문제에 오류가 있었습니다..ㅜㅜ 다시 기분좋게 문제를 풀었지만 답은 틀렸네여ㅎ
 이번주에는 미적분 부분이 시작 되겠네요..! 미적분도 열심히 해보겠습니다ㅎㅎ
(쌤 입덕 영상을 올리고 싶은데 동영상은 첨부가 안되네요ㅜㅜ GIF파일을 만들어서 돌아오겠습니다...)",5점
안국선,296,류*현,23.04.17,39,[2024 수능연계완성 4주특강] 수학+미적분,2주 4~6일차," 맨날 사진 찍어놓고 글 쓰는 거 깜빡해서 몰아서 올립니다..ㅜㅜ
이번주는 못푼 문제나 틀린 문제가 많아서 오늘 모아샤 다시 한번 풀어보려고 합니다!

4일차(목)
5일차(금)
6일차(일)",5점
안국선,296,김*정,23.04.16,45,[2024 수능연계완성 4주특강] 수학+미적분,수학,멋진 강의 감사합니다,스페셜
안국선,296,지*우,23.04.15,77,[2024 수능연계완성 4주특강] 수학+미적분,수2 62번 문항은 정말 엄두가 안 나네요..,"두 번째로 복습할 때 제대로 몇 시간 며칠을 들여서 풀어보기로 하고 넘어갔습니다.

케이스 분류를 총 네 가지로 하셨는데 연속 조건에서 (a+b)*f(1)=0이면 b=-a 또는 f(1)=0에 추가적으로 b=-a이고 f(1)=0일수도 있지 않나요?

마찬가지로 미분가능 조건에서도 b=a-2이고 f'(1)=0을 만족하는 것까지 다 따지면 케이스 너무 많아지던데요..

이런 문제는 나온다고 하면 무조건 포기할 거 같네요 시험장에서",5점
안국선,296,김*정,23.09.08,564,[2024 수능연계완성 4주특강] 수학+미적분,25강 완강후기,"완강했습니다!!
중간에는 어려워서 문제를 풀다가 포기하고 싶다는 생각이 많이 들었지만 선생님 덕분에 끝까지 올 수 있었습니다!
선생님도 바쁘실텐데 얼굴도 모르는 랜선제자를 매번 신경 써 주시니 실망시켜드리고 싶지 않다는 생각이 컸던 것 같습니다.
그리고 수업내용이 귀에 알아서 들어오는 이해가 잘 되는 강의로 수학이 컴플렉스였던 제게 '할 수 있다'라는 마음가짐을 심어주셔서 감사합니다.
남들보다 부족한 탓에 완강하기까지도 훨씬 오래 걸렸지만 그만큼 수학에 대한 자신감과 긍정적인 태도도 함께 쌓였다고 느껴집니다.
선생님과 공부했던 시간을 바탕으로 수능까지 남은 시간 동안 수학공부를 더 많이, 더 열심히 할 작정입니다!
약 두 달의 시간 동안 정말 감사했습니다!!",베스트
안국선,296,류*현,23.04.12,40,[2024 수능연계완성 4주특강] 수학+미적분,2주 3일차," 오늘은 (비교적) 일찍 일어나서 빨리 시작하고 끝낼 수 있었어요! 50번은 부등식에서 막혀서 일단 패스하겠습니당.. 53번은 느낌있게 푼 거 같은데 틀렸네요ㅠㅜ
 49번에서 오늘도 세가지 풀이 방법을 보여주시는 우리의 선생님! 사실 미적분을 배웠으니 f(x-t)는 당연히 미분할 수 있는 함수라고 생각했는데 수2 과정에서는 등장하면 안되는 문제였군요..(확통 통통 친구들의 원성이 쏟아지는..ㅠㅠ)

내일부터는 강의를 앞서서 풀고있겠습니다ㅎㅎ 중간고사 기간이라 바쁘실텐데 강의 준비해주셔서 감사해요ㅠㅠ",5점
안국선,296,강*성,23.04.12,54,[2024 수능연계완성 4주특강] 수학+미적분,120점 목표! 그 세번째 관문.,"와우 벌써 강의가 탑재 되었군요..늦게 나마 달려왔습니다.

이제 수1의 수열까지 마무리 되고 수2로 넘어가게 되었네요!

함수 추론 문항은 정말 저는 수학2, 미적분의 꽃이라고 생각합니다

계산..은 그리 복잡하지는 않기도 하고  수열에서 44번! 만큼은 계속 봐야 할 것이라고 생각합니다.

이 교재 시리즈를 3년간 보고 있는데  킬러로 자주나오는 부분을 찔러줘서 좋은 것 같습니당
요즘 날씨도 추운데 건강 조심하세욧! (아 그리고 요즘 기출이나 모의고사 문제집에서 가형(높은 난이도의 미적분을 풀 고 싶어서)을 풀고 싶은데 시간을 어느 정도로 잡는게 좋은가... 추천해주세욧)",5점
안국선,296,지*우,23.04.11,60,[2024 수능연계완성 4주특강] 수학+미적분,선생님 강의 업로드 일정에 따라 학습하고 있습니다.,"생각보다 할만해서 다행입니다.

혹시 선생님께서 권장하시는 한 문제 당 풀이시간이 있을까요?",5점
안국선,296,류*현,23.04.11,37,[2024 수능연계완성 4주특강] 수학+미적분,2주 1~2일차," 바람도 많이 불고 날씨가 안 좋아서 약간 우울해질 뻔 했지만.. 다행히 극복하고 2일차 풀고 듣고 왔습니다!
 어제도 풀었지만 올리는 걸 깜빡해서 오늘 2일치 인증합니다..ㅎㅎ 38번이랑 39번은 어떻게 풀지 안 떠올라서, 풀다가 패스했어요 ㅜㅜ 일요일에 다시 풀어보고 강의 들어볼게요!

 37번에서는 |(n+3/4)^2 - p|를 n=1~4까지 하나씩 계산해보다가 규칙이 보이는 것 같아서 대충 f(4)=1,...,f(60)=15라고 했었어요. 근데 선생님께서는 n이 짝수일 때 홀수일 때로 나눠서 풀어주시니 확실하게 규칙이 보이네요!!
 43번은 작년에 수능에서 틀렸던..ㅜㅜ 3으로 나눈 나머지로 역추적하는 방법!! 스킬을 배우게 되었습니다ㅎㅎ
 48번에서는 그래프도 어려웠는데 x=a에서 접할 때 나머지 근을 구해야될지 고민되는 문제였어요ㅎㅎ
+
지난주에 건너뛰었던 문제들 일요일에 풀어봤어요!

늘 좋은 강의와 색다른 풀이법을 준비해주셔서 감사합니다ㅜㅜ 수2도 열심히 해볼게요!!",5점
안국선,296,류*현,23.04.08,53,[2024 수능연계완성 4주특강] 수학+미적분,1주 6일차!!,"  1주차 마지막 날입니다!!
32번은 나열하다 보니 보여서 답은 맞았는데, m=17이라고 나왔어서 과정이 틀렸더라구요..  강의 보면서 풀어보긴 했지만 중간에 자꾸 막혀서 내일 오답노트에 정리하려고 합니다..! 수열 문제를 이차와 일차의 교점 문제로 바꿔주시는 우리의 선생님ㅜㅜ 새로운 관점을 하나 얻은 것 같습니다.
 수열은 일반항을 dn+k로 둘지, a1+d(n-1)로 둘지 또는 Sn을 평균x(항의 개수)로 둘지, n{2a+d(n-1)}/2로 둘지 경우의 수가 너무 많은 것 같아요 ㅜㅜ 계속 연습을 해봐야할 것 같아요!",5점
안국선,296,강*성,23.04.07,65,[2024 수능연계완성 4주특강] 수학+미적분,120점 목표! 그 두 번째 관문,"안녕하세요! 선생님! 원래는 강의가 탑재되자마자 후다닥 달려갔어야 했으나.,. 
모 강사 분의 실전 모의고사를 푸느라 보지 못했네요..^^('굴욕감' 을 맛보고 왔습니다)


우선 저번처럼 주요 문항 적고 가겠습니다

21번. 실전이라면 'ㄱ'은 쉽게 동그라미 치고 바로 5번 ㄱ,ㄴ,ㄷ로 찍고 넘어갔습니다(물론 오답은 열심히 할게여)

29번. ...솔직히 말해서 미적분 선택자 이기도 하고 선생님 처럼 여러가지 풀이법을 강구하다가 제 풀이를 찍어서 올려봅니다 (어느 방법이 더 괜찮을 것 같은지..추천 좀 해주세요 ㅎㅎ

32번. 보자마자 ""수열= 정의역이 자연수은 일차함수"" 에서 Sn=pn^2+qn 으로 들어가서 어렵다고 하셧지만! 나름 쉽게 풀렷습니당..( 굴욕감 덕분인..크흠)

4-7강은 전체적으로 전 거 보다는 그다지 아이디어가 많은 문항은 아니였던거 같아요(21번빼고) 
p.s : 29번 계산은 저도 초능력 써서 순식간에 암산 햇습니다 ㅎㅎ...",스페셜
안국선,296,류*현,23.04.07,44,[2024 수능연계완성 4주특강] 수학+미적분,1주 5일차," 오늘은 간단해 보이지만 막상 풀어보면 안 풀리는 도형의 날이었어요. 25번 문제에서 오늘도 미적분 내용으로 한 걸음 더 깊게 들어가시는 우리의 선생님!! 저는 항상 수1 따로, 미적분 따로 생각해서 풀기 때문에 전혀 눈치채지 못하고 있었어요.. 26번에서는 사각형 대각의 합이 180°면 원에 내접한다는 것만 생각나서, 원으로는 안 될 거 같아 다른 방법으로 풀었는데 결국 원이 맞았네요 ㅠㅠ 27번에서도 직각삼각형을 발견하지 못해 마지막 풀이가 오래 걸렸다는..
 잊고 있었던 삼각형&원의 성질들을 다시 한 번 상기시킬 수 있었던 강의였습니다!! 내일도 또 오겠습니당",5점
안국선,296,류*현,23.04.06,40,[2024 수능연계완성 4주특강] 수학+미적분,1주 4일차," 오늘은 늦잠 자서 늦게 시작했어요 ㅠㅠ
너무 어려운 우리의 21번에서 평행이동까지는 생각했는데 (O에서 O' 평행이동을 반대로 해서 이상한 그림을 그리고 있었지만..) ㄷ이 아무리 봐도 모르겠어서 강의를 보니 명쾌한 해설에 감탄을 했습니다..ㅎㅎ 24번에서는 역시 여러 개의 해설을 보여주시는 우리의 선생님!! 사인법칙의 간단한 풀이가 정말 좋았어요ㅎㅎ 그리고 19번에서 왜 a의 범위가 그렇게 되어있는지 더 깊게 들어가는 설명이 진짜 좋았어요!!

2019년 강의에서 말씀하셨던 것처럼 수강후기의 네임드가 되어보겠습니다..ㅎㅎ",스페셜
안국선,296,류*현,23.04.05,43,[2024 수능연계완성 4주특강] 수학+미적분,1주 3일차," 비 오는 아침에는 역시 4주특강과 함께!
17번 문제에서는 수학 자부심 안국선 선생님의 전매특허, 여러개의 솔루션을 볼 수 있었습니다!! 뭔가 직각삼각형이 보이긴 하는데 코사인법칙밖에 떠오르지 않던 저에게 매우 간단한 풀이를 두 개나 보여주셨죠!! 앞으로도 sol2)가 많이 나오기를 기대하며 꾸준히 풀어보겠습니다.ㅎㅎ
+이 책에는 기출 문제도 나온다는 사실을 알게 되었어요
++뭔가 복잡한 아이디어를 떠올리기 보다는, 그냥 의심없이 계산을 시작하면 답이 나오는 문제가 자주 나오는 거 같아요!ㅎㅎ",5점
안국선,296,류*현,23.04.04,46,[2024 수능연계완성 4주특강] 수학+미적분,1주 2일차," 오늘은 아침부터 4주특강을 풀었어요. 역시 어제 우려한 대로 2일차부터는 못푸는 문제가 등장하네요.. ㅜㅜ 7번은 식이 복잡하게 생겼지만 식만 이해하면 그 뒤는 수월했어요. 10번에서 잠깐 막혔는데 미지수 두고 이리저리 하니까 풀리긴 했어요. 그런데 11번이 너무 어려웠어요 ㅠㅠ 결국 못풀어서 그 부분 강의만 건너뛰고 일요일에 다시 한 번 더 풀어볼려구요..
 오늘도 중간에 영어를 구사하시면서 빅웃음을 안겨주시는 ""우리의"" 선생님ㅎㅎ 선생님 덕분에 극악의 4주특강도 즐겁게 풀고 있어요^^ 하루에 6문제만 풀면 되니까 부담도 적구요! 내일 아침에도 6문제 풀고 강의 듣고 찾아오겠습니당



(ps. 9번 10번 중간에 사소한 실수를 포착하여 제보합니다..ㅎㅎ)",5점
안국선,296,김*재,23.04.04,41,[2024 수능연계완성 4주특강] 수학+미적분,1강,수강 완료~,5점
안국선,296,류*현,23.04.04,40,[2024 수능연계완성 4주특강] 수학+미적분,1주 1일차 시작합니다!!," 선생님 말씀대로 기출문제 4점을 풀면서 4주특강을 풀어봤어요ㅎㅎ
 엄청 어려울 줄 알고 겁먹었었는데 오늘은 수월하게 풀 수 있었어요. 아직 수학1 1단원이라 쉬운 건지, 전체적인 난이도가 이 정도인지는 모르겠지만요.. 그런데 6번문제가 계산이 엄청 복잡해서 애를 좀 먹었네요 ㅜㅜ 게다가 계산실수도 해서 답이 안 나왔어요..ㅠ 이등변 삼각형이니까 수선의 발을 내리는 등 더 쉬운 풀이가 있나 걱정했지만 선생님께서 풀이 시작할 때 계산문제라고 해주셔서 공감 반, 안심 반이었어요ㅎㅎ 역시 오늘도 선생님에 재치있는 말솜씨 덕분에 웃음을 머금고 강의를 들었습니다ㅋㅋㅋ
 작심삼일이 되지 않게 매일매일 풀어서, 작심4주 해보겠습니다!!",5점
안국선,296,지*우,23.03.30,117,[2024 수능연계완성 4주특강] 수학+미적분,하루 6문제씩 풀고 공부하기 딱 좋습니다.,"예전엔 극악의 난이도였던걸로 기억하는데 출제하신 분들께서 세간의 평가를 의식해 문제를 완전히 갈아엎으신 거 같습니다.

혹시 강의 업로드 일정이 어떻게 될지 알 수 있을까요?

4월 4주차까지 공통 전문항 해설 들어볼 수 있을까요?",5점
안국선,296,김*정,23.03.30,50,[2024 수능연계완성 4주특강] 수학+미적분,출발,저 출발해요,5점
안국선,296,강*성,23.03.29,73,[2024 수능연계완성 4주특강] 수학+미적분,120점 목표! 그 첫번째 관문.,"안녕하세요 선생님! 촬영하시느라 고생 많으셧 습니다! 

고난도 문항들을 자유자재로 설명하시는 모습 존경스럽 습니당!!

이제 수강 후기에 모르는 질문 있으면 질문 하거나 스스로 오답 정리를 해보려고 합니다!(사진과함께!)

1강~3강(001~015)중 틀린 문항 & 주요 문항 정리.

007. 정말 열심히 잘 풀었는데 끝에 n 갯수 잘못 세서 (3+2+7+4=16) ㅠㅠㅠ

008. 맞긴 햇지만... 시간이 너무 오래 걸린 문제. 강의 들으니 훨씬 더 팔리 풀 수 있는 것을 깨달았습니다.

012. 딱 보자마자 22학년도 9월 21번이 생각난 문항입니다! 워낙 많이 나왔으니...익숙합니다!

014. 현장에서 스킵 후 미적분으로 가버린 바람에 시도조차 못 햇다가 막상 집에 와서 보니 이...이딴게 21번? 하면서 땅을 치고 후회한 문항.

완강 까지 쭈욱~ 계속 적을 계획입니다! 잘 부탁 드립니다!!",5점
